Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,0.013964,0.131485,9.862349,0.019530,0.124377,0.060146,0.019935,0.152194,0.004109
0.040000,0.092565,0.050059,9.879851,0.090901,0.046332,0.055227,0.130325,0.129591,0.117808
0.080000,0.131930,0.031294,10.301577,0.134575,0.022730,0.491483,0.277916,0.125276,0.156251
0.120000,0.107141,-0.032510,10.665509,0.094181,-0.029101,0.833991,0.371187,0.042512,0.236144
0.160000,0.100667,-0.004071,10.753456,0.097058,-0.014638,0.944489,0.320370,-0.026267,0.310808
0.200000,0.069838,-0.091656,10.433135,0.063690,-0.077231,0.624106,0.315574,-0.081904,0.252047
0.240000,0.099604,0.004005,9.960925,0.097431,0.002417,0.152078,0.273845,-0.164162,0.166976
0.280000,0.034091,-0.121633,9.748844,0.033892,-0.118577,-0.056055,0.089989,-0.149801,0.042892
0.320000,0.030817,-0.076945,9.821251,0.021584,-0.101835,0.010011,-0.086047,-0.169614,-0.024955
0.360000,-0.043505,-0.012026,9.905800,-0.061393,-0.001264,0.111204,-0.180246,-0.167908,-0.188494
0.400000,-0.138919,-0.005543,9.895469,-0.118033,-0.010482,0.075556,-0.300555,-0.090135,-0.214231
0.440000,-0.130183,-0.054204,9.887960,-0.120098,-0.066853,0.023699,-0.384013,-0.096320,-0.263007
0.480000,-0.121754,0.015587,9.791792,-0.122353,0.021188,0.000487,-0.342972,0.058040,-0.218968
0.520000,-0.101506,0.057704,9.769200,-0.114994,0.057316,-0.047121,-0.306833,0.123571,-0.260124
0.560000,-0.044707,0.036373,9.729640,-0.052589,0.041439,-0.080681,-0.210138,0.097703,-0.039715
0.600000,-0.041919,0.093906,9.801826,-0.033773,0.098236,0.014466,0.004049,0.123513,-0.029079
0.640000,0.079155,0.049230,9.908153,0.083055,0.032335,0.082533,0.050420,0.159206,0.134461
0.680000,0.039130,-0.012601,10.218650,0.031594,0.006253,0.417521,0.284684,0.110228,0.195102
0.720000,0.141113,0.061533,10.575404,0.147095,0.058753,0.779162,0.340835,0.066334,0.240883
0.760000,0.107724,-0.005886,10.809644,0.104885,0.014949,0.972293,0.394729,-0.003211,0.256976
0.800000,0.014636,0.030521,10.488516,0.021436,0.020967,0.685341,0.366653,-0.031005,0.228410
0.840000,0.029702,-0.067598,9.992305,0.024813,-0.063784,0.158957,0.263525,-0.146815,0.149552
0.880000,0.040037,-0.047094,9.788456,0.033669,-0.029868,-0.032349,0.091121,-0.153919,0.086857
0.920000,-0.053114,-0.098016,9.765488,-0.026201,-0.096574,-0.046412,-0.058100,-0.193264,-0.034327
0.960000,-0.030209,-0.046981,9.920437,-0.048197,-0.034938,0.097709,-0.172860,-0.144129,-0.109535
1.000000,-0.090761,0.018636,9.957552,-0.109837,0.008671,0.131831,-0.253337,-0.118533,-0.189959
1.040000,-0.120281,-0.034260,9.799346,-0.099940,-0.044699,-0.007150,-0.285250,-0.077964,-0.256368
