Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,-0.019147,0.021435,9.802051,-0.006219,0.020123,0.010651,-0.020575,0.059296,0.092676
0.040000,-0.041753,0.020585,9.841391,-0.027526,0.008516,0.044537,0.000973,0.009124,0.119476
0.080000,0.012032,0.024021,9.841373,0.027951,0.041613,0.010561,-0.020427,-0.030840,0.107100
0.120000,-0.005487,-0.027169,9.900668,-0.004923,-0.021069,0.067785,0.049353,0.055268,0.139272
0.160000,0.001051,-0.017565,9.881545,0.008390,-0.015656,0.059609,0.024410,0.058189,0.102577
0.200000,-0.013755,0.003786,9.908617,-0.014012,0.010453,0.086530,0.048101,0.011893,0.119027
0.240000,-0.014787,-0.018959,9.893706,-0.014013,-0.001639,0.090142,0.025964,0.045793,0.118263
0.280000,0.014545,-0.013580,9.900532,0.016579,-0.022419,0.064790,0.068345,0.077271,0.119243
0.320000,-0.020511,-0.001121,9.886543,-0.026984,0.009948,0.087509,0.047880,0.090031,0.099310
0.360000,-0.038714,-0.019176,9.877400,-0.023981,-0.012433,0.091558,0.074300,0.074589,0.119621
0.400000,0.049646,0.017988,9.918000,0.043119,0.010439,0.095981,0.069761,0.084527,0.111100
0.440000,0.030107,-0.031940,9.910538,0.026181,-0.044184,0.109280,0.063218,0.086341,0.115438
0.480000,0.013895,-0.015607,9.824771,0.015872,-0.009952,0.034249,0.089261,0.069492,0.137928
0.520000,-0.029741,-0.010032,9.828469,-0.021661,0.000336,0.005299,0.158240,0.050093,0.106459
0.560000,0.010512,-0.008464,9.846855,0.010116,-0.000332,0.064280,0.057054,0.075038,0.081769
0.600000,0.006430,0.023113,9.788275,0.001944,0.011966,-0.028539,0.082279,0.113750,0.138261
0.640000,-0.022356,-0.000779,9.828402,-0.008355,-0.012492,0.025101,0.063706,0.117395,0.115834
0.680000,0.005212,0.007427,9.785421,-0.000887,0.004062,-0.048599,0.102613,0.098294,0.106389
0.720000,-0.018627,-0.006978,9.763125,-0.036015,-0.009448,-0.053734,0.103423,0.088370,0.086564
0.760000,-0.054442,-0.002933,9.779837,-0.053792,0.010254,-0.046271,0.142191,0.143414,0.101774
0.800000,0.016405,-0.041979,9.706745,0.003373,-0.046630,-0.086989,0.102471,0.106384,0.042457
0.840000,0.002622,-0.065245,9.730815,-0.002128,-0.073103,-0.053774,0.130734,0.122424,0.111020
0.880000,0.000593,0.025524,9.779189,-0.002042,0.023870,-0.025377,0.074017,0.079596,0.094385
0.920000,0.001745,-0.018788,9.956173,0.008752,-0.020806,0.136997,0.122376,0.111811,0.069157
0.960000,-0.003148,-0.058248,10.064904,0.000262,-0.047931,0.253834,0.105483,0.144141,0.086241
1.000000,0.012950,0.003932,10.247746,0.022758,-0.007752,0.420484,0.138066,0.087001,0.077213
1.040000,0.023024,-0.028326,10.393081,0.013592,-0.014734,0.574884,0.152387,0.125172,0.040559
1.080000,-0.023011,0.009575,10.471093,-0.015566,0.009741,0.676835,0.120295,0.142101,0.060138
1.120000,0.003908,0.019948,10.491580,-0.013712,0.015372,0.674610,0.145827,0.174354,0.059782
1.160000,-0.007731,0.006797,10.452632,-0.012115,-0.004613,0.640053,0.130382,0.171024,0.045244
1.200000,-0.051545,0.042463,10.252408,-0.055485,0.031926,0.423346,0.140752,0.198339,0.039098
1.240000,-0.006081,-0.007273,10.082482,0.007154,-0.018665,0.286373,0.150094,0.187769,0.057001
1.280000,0.007476,-0.047352,10.049428,0.000821,-0.044331,0.249376,0.123623,0.201906,0.037926
1.320000,-0.054675,0.043988,9.953039,-0.052472,0.020748,0.137085,0.125326,0.170327,0.067338
1.360000,0.025569,0.023792,9.858391,0.031210,0.012914,0.027184,0.164025,0.186095,0.012045
1.400000,-0.020614,-0.029669,9.889550,-0.014055,-0.026140,0.082540,0.134270,0.271190,0.028585
1.440000,-0.014102,0.034869,9.842886,-0.001690,0.037753,0.023938,0.174313,0.238303,-0.002758
1.480000,0.003172,-0.011712,9.924681,0.003073,-0.019316,0.114153,0.113881,0.258494,0.024430
1.520000,0.006259,0.015512,9.915659,0.007929,0.020186,0.106296,0.168513,0.238576,-0.016194
1.560000,0.064678,0.028407,9.970309,0.077815,0.041182,0.143031,0.150156,0.348655,0.007060
1.600000,0.022243,0.027371,9.881286,0.017095,0.026545,0.069638,0.148065,0.321492,0.020109
1.640000,0.042213,-0.000384,9.840863,0.020928,0.022340,0.037501,0.152588,0.357434,-0.007258
1.680000,0.020212,0.005359,9.852706,0.034452,0.001776,0.050232,0.120189,0.434600,-0.032892
1.720000,0.015832,0.019673,9.846075,0.016964,0.013293,0.040682,0.170775,0.381778,0.001064
1.760000,0.065318,0.013819,9.854897,0.048735,0.016479,0.055278,0.138717,0.500771,-0.015365
1.800000,0.015250,-0.006807,9.780934,0.023023,-0.018307,-0.025497,0.129392,0.475498,-0.028969
1.840000,0.061246,-0.028383,9.824724,0.056849,-0.036903,0.013841,0.187888,0.521166,-0.051271
1.880000,0.021472,-0.005844,9.781858,0.017547,0.004345,-0.032444,0.135909,0.532802,-0.068723
1.920000,0.033223,0.024572,9.761891,0.026640,0.024130,-0.033331,0.123674,0.544645,0.003974
1.960000,0.030575,0.003383,9.812031,0.012249,0.008577,0.008340,0.155040,0.582575,-0.056998
2.000000,0.000580,-0.103884,9.787483,0.018478,-0.100653,-0.016942,0.141664,0.602150,-0.069796
2.040000,-0.018148,0.002241,9.761442,-0.020057,-0.009222,-0.037108,0.153988,0.610715,-0.047968
2.080000,-0.050154,-0.054681,9.751800,-0.045144,-0.060935,-0.049509,0.132638,0.695903,-0.078860
2.120000,-0.002339,-0.010622,9.740138,-0.001941,-0.003446,-0.083373,0.147044,0.646060,-0.052678
2.160000,-0.042713,-0.074171,9.749768,-0.043164,-0.076413,-0.080692,0.165757,0.633203,-0.039663
2.200000,0.024082,-0.086622,9.678285,0.027023,-0.079065,-0.127019,0.106117,0.636096,-0.091778
2.240000,-0.048051,-0.055654,9.685088,-0.037178,-0.050807,-0.114246,0.108470,0.703409,-0.080418
2.280000,-0.032483,-0.041113,9.741075,-0.022291,-0.056505,-0.067706,0.081780,0.651807,-0.069531
2.320000,-0.022319,-0.024893,9.714767,-0.043575,-0.050362,-0.096497,0.117434,0.691627,-0.106089
2.360000,-0.102040,0.006469,9.789309,-0.088224,-0.011321,-0.031072,0.108164,0.745074,-0.103393
2.400000,-0.068887,0.007097,9.764023,-0.081154,0.004323,-0.040031,0.126575,0.699600,-0.090822
2.440000,-0.069668,-0.038582,9.769181,-0.059318,-0.040421,-0.032688,0.096243,0.702535,-0.052443
2.480000,-0.065037,0.045355,9.820550,-0.065990,0.035161,-0.026224,0.090472,0.681479,-0.111738
2.520000,-0.044114,-0.023721,9.812203,-0.063795,-0.024737,0.021607,0.091264,0.696350,-0.103210
2.560000,-0.093784,-0.010926,9.867866,-0.101733,0.003332,0.044350,0.077720,0.695693,-0.050679
2.600000,-0.082099,0.112515,9.845487,-0.067718,0.094326,0.013141,0.084686,0.716383,-0.086924
2.640000,-0.094884,0.040603,9.845768,-0.091514,0.052481,0.039575,0.076652,0.761522,-0.139103
2.680000,-0.042562,0.050396,9.884754,-0.042304,0.038318,0.068155,0.077585,0.725286,-0.112112
2.720000,-0.021217,0.079261,9.895367,-0.031523,0.071663,0.110519,0.056825,0.737055,-0.097793
2.760000,-0.075867,0.110015,9.966254,-0.076340,0.091417,0.155880,0.066861,0.780924,-0.082435
2.800000,-0.020525,0.097556,10.047789,-0.018936,0.088931,0.220397,0.062590,0.838336,-0.085209
2.840000,-0.018201,0.111024,10.172691,-0.035401,0.116903,0.360884,0.038029,0.842879,-0.103382
2.880000,0.047432,0.075921,10.295594,0.031628,0.065068,0.485021,0.037159,0.900341,-0.101579
2.920000,0.009186,0.065753,10.438430,0.002199,0.069387,0.602416,0.029449,0.953794,-0.143047
2.960000,0.051561,0.049875,10.623420,0.057822,0.059650,0.801134,0.002549,1.046632,-0.131878
3.000000,0.060271,0.036141,10.647045,0.086784,0.054456,0.826422,0.011452,1.071470,-0.144745
3.040000,0.074300,0.065623,10.491696,0.087091,0.066860,0.693854,0.030425,1.085112,-0.098771
3.080000,0.106497,0.010368,10.372338,0.121935,0.027254,0.599011,0.026156,1.112615,-0.112240
3.120000,0.119395,0.061314,10.270278,0.120006,0.046948,0.454682,0.010010,1.232462,-0.117846
3.160000,0.170281,0.023814,10.047355,0.160902,0.039524,0.237272,-0.023026,1.272040,-0.089109
3.200000,0.119370,-0.027966,9.958759,0.099612,-0.024166,0.137321,0.010819,1.336922,-0.109032
3.240000,0.131759,-0.030811,9.870877,0.119023,-0.027438,0.059006,0.022303,1.380757,-0.096657
3.280000,0.070880,-0.041010,9.791882,0.077977,-0.042727,-0.018784,-0.008827,1.445602,-0.103726
3.320000,0.114283,-0.061975,9.819203,0.111743,-0.053302,0.008743,-0.026675,1.492528,-0.101018
3.360000,0.082654,-0.057398,9.742386,0.078631,-0.068746,-0.050968,-0.049780,1.544010,-0.138002
3.400000,0.043406,-0.055536,9.707812,0.059001,-0.057167,-0.074513,-0.038610,1.564257,-0.096531
3.440000,0.028036,-0.068460,9.711962,0.036772,-0.068283,-0.084754,-0.053997,1.589540,-0.105234
3.480000,0.038658,-0.129781,9.713917,0.042966,-0.123278,-0.079544,-0.053779,1.638816,-0.121372
3.520000,0.059367,-0.087479,9.719171,0.038067,-0.092976,-0.090142,-0.029632,1.635014,-0.097821
3.560000,0.022989,-0.065727,9.686795,0.019124,-0.079700,-0.098710,-0.043283,1.636057,-0.083932
3.600000,-0.006146,-0.057104,9.721123,0.007000,-0.084054,-0.081738,-0.073237,1.627115,-0.109575
3.640000,-0.023750,-0.115147,9.792653,-0.019502,-0.105736,-0.046289,-0.069947,1.590332,-0.120393
3.680000,-0.090888,-0.106552,9.805409,-0.095376,-0.105187,-0.003472,-0.077012,1.625585,-0.117092
3.720000,-0.110460,-0.147553,9.808499,-0.107949,-0.128483,-0.002222,-0.090670,1.610879,-0.128385
3.760000,-0.107755,-0.083387,9.819323,-0.104193,-0.090185,0.009091,-0.113831,1.555921,-0.101149
3.800000,-0.112830,-0.114648,9.896685,-0.120150,-0.100996,0.083506,-0.075218,1.441405,-0.083112
3.840000,-0.089341,-0.014019,9.887558,-0.103356,-0.016774,0.085455,-0.072812,1.426481,-0.057230
3.880000,-0.141090,-0.019593,9.828781,-0.153251,-0.031941,0.021258,-0.113115,1.416559,-0.104861
3.920000,-0.133461,-0.010796,9.883343,-0.130458,-0.006676,0.081473,-0.118384,1.335664,-0.078259
3.960000,-0.153731,-0.008230,9.821603,-0.152080,0.001092,0.033996,-0.091353,1.293544,-0.081553
4.000000,-0.136806,0.015006,9.911713,-0.133715,0.001825,0.084118,-0.126839,1.235851,-0.078609
4.040000,-0.112021,0.081382,9.835064,-0.122581,0.074275,0.038296,-0.145084,1.223757,-0.105339
4.080000,-0.122198,0.075275,9.895491,-0.118309,0.086573,0.061482,-0.129873,1.179639,-0.091146
4.120000,-0.143170,0.113922,9.893927,-0.123936,0.112524,0.095398,-0.097321,1.113335,-0.030709
4.160000,-0.066522,0.049112,9.846571,-0.071347,0.057649,0.056950,-0.138159,1.181076,-0.042781
4.200000,-0.033285,0.154016,9.868313,-0.038578,0.143410,0.029275,-0.143703,1.148590,-0.053174
4.240000,-0.030898,0.113957,9.817394,-0.026844,0.112727,0.029589,-0.142992,1.097580,-0.045365
4.280000,-0.054234,0.152297,9.784484,-0.072766,0.137020,0.008454,-0.159212,1.152351,-0.035416
4.320000,0.012115,0.040374,9.822514,0.017538,0.049690,0.034210,-0.164951,1.140118,-0.054852
4.360000,0.077716,0.122482,9.850045,0.063539,0.120211,0.042113,-0.146029,1.178330,-0.049559
4.400000,0.031488,0.098991,9.774021,0.044878,0.099113,-0.015912,-0.170796,1.185505,-0.049197
4.440000,0.119031,0.085944,9.806890,0.116267,0.083397,0.005329,-0.152438,1.170064,-0.028906
4.480000,0.083275,0.066173,9.722523,0.091362,0.071836,-0.056976,-0.140698,1.231918,-0.050648
4.520000,0.111331,0.020205,9.771918,0.112062,0.042715,-0.054394,-0.139697,1.261012,-0.036225
4.560000,0.142144,0.010965,9.812007,0.134528,0.004174,-0.004291,-0.151075,1.298701,-0.008095
4.600000,0.105685,-0.010560,9.731484,0.111382,-0.011096,-0.059528,-0.173020,1.326102,-0.020517
4.640000,0.150925,-0.006284,9.775545,0.157904,0.002029,0.000278,-0.157834,1.380486,-0.043691
4.680000,0.160917,0.010422,9.796400,0.163143,0.015440,-0.000043,-0.143016,1.376999,-0.011470
4.720000,0.134020,-0.019012,9.936825,0.096424,-0.007320,0.117072,-0.137582,1.354396,0.011823
4.760000,0.110029,-0.063852,10.059330,0.108007,-0.045268,0.233179,-0.155290,1.394432,0.008031
4.800000,0.146931,-0.066799,10.237050,0.145500,-0.077187,0.430584,-0.163503,1.374083,-0.023295
4.840000,0.112904,-0.019129,10.398369,0.108555,-0.024845,0.595891,-0.147119,1.434501,0.035918
4.880000,0.004503,-0.081577,10.516345,0.021664,-0.068064,0.715023,-0.154972,1.379988,0.015090
4.920000,0.080042,-0.050659,10.503586,0.070833,-0.075906,0.689020,-0.167148,1.447205,0.031516
4.960000,-0.057659,-0.137974,10.448561,-0.064772,-0.126706,0.625338,-0.139286,1.366988,0.050305
5.000000,-0.002473,-0.079446,10.339649,0.015366,-0.086592,0.531796,-0.143470,1.349056,0.031564
5.040000,-0.017299,-0.120568,10.117771,-0.041343,-0.120605,0.313379,-0.164173,1.307716,0.000433
5.080000,-0.026863,-0.044245,9.975377,-0.026893,-0.031615,0.153666,-0.152603,1.264430,0.078237
5.120000,-0.059852,-0.092808,9.959695,-0.048684,-0.096305,0.127279,-0.141504,1.226627,0.003417
5.160000,-0.062376,-0.081924,9.927540,-0.065512,-0.080079,0.121839,-0.165703,1.198528,0.045286
5.200000,-0.074492,-0.075577,9.899500,-0.065403,-0.069207,0.088226,-0.147057,1.142248,0.082135
5.240000,-0.116680,-0.036005,9.851106,-0.100576,-0.049197,0.052377,-0.116966,1.077396,0.046471
5.280000,-0.110826,-0.003296,9.894203,-0.108100,-0.009535,0.082999,-0.136276,1.040199,0.051752
5.320000,-0.073904,-0.005245,9.865557,-0.071628,-0.012437,0.069455,-0.139121,0.962646,0.064174
5.360000,-0.109174,-0.000154,9.862211,-0.093428,0.001999,0.030883,-0.097975,0.919973,0.068781
5.400000,-0.111410,0.035138,9.885492,-0.103608,0.031616,0.062200,-0.108924,0.909252,0.058958
5.440000,-0.097359,-0.013003,9.922526,-0.087029,-0.012734,0.086470,-0.098107,0.797763,0.067093
5.480000,-0.083756,0.059001,9.846545,-0.080183,0.054009,0.044945,-0.123641,0.754207,0.104825
5.520000,-0.064923,0.037353,9.835956,-0.071400,0.047069,-0.005100,-0.109372,0.685962,0.076093
5.560000,-0.038117,0.008900,9.891119,-0.039530,0.032642,0.077450,-0.099482,0.663244,0.100014
5.600000,-0.059693,0.071584,9.788223,-0.059366,0.058023,-0.019770,-0.090154,0.642113,0.074811
5.640000,-0.004473,0.059912,9.834031,0.013778,0.060059,0.005160,-0.044247,0.584964,0.123712
5.680000,-0.005653,-0.002132,9.797910,-0.005372,-0.007850,0.003218,-0.083408,0.539703,0.117577
5.720000,-0.055011,0.083926,9.786388,-0.044131,0.090771,-0.024115,-0.058406,0.551357,0.099675
5.760000,0.003291,0.081334,9.750467,0.020469,0.083572,-0.057187,-0.029180,0.532459,0.116775
5.800000,0.009680,0.031372,9.700132,0.000904,0.016169,-0.116132,-0.035368,0.518482,0.136700
5.840000,0.019215,0.027798,9.767933,0.032525,0.024159,-0.035412,-0.061175,0.458023,0.088370
5.880000,0.037680,0.092221,9.690230,0.036739,0.070174,-0.111679,-0.035900,0.512189,0.089260
5.920000,0.058126,0.054478,9.753762,0.062998,0.045562,-0.050527,-0.050737,0.457200,0.119651
5.960000,0.056794,0.024238,9.759481,0.066330,0.030920,-0.046162,-0.048418,0.437685,0.087932
6.000000,0.069154,0.028679,9.698456,0.056955,0.024263,-0.112724,-0.025091,0.483430,0.084176
6.040000,0.093124,0.031892,9.722612,0.099129,0.015069,-0.106708,-0.018447,0.487054,0.084405
6.080000,0.026267,-0.025918,9.705519,0.031592,-0.028121,-0.072134,-0.020126,0.442044,0.120500
6.120000,0.073369,-0.015745,9.800450,0.080719,-0.022199,-0.021046,-0.027720,0.425287,0.077696
6.160000,0.078800,0.025201,9.750017,0.077041,0.011073,-0.052900,-0.028090,0.452842,0.111023
6.200000,0.043684,-0.025754,9.790238,0.045279,-0.002300,-0.017079,-0.036599,0.403291,0.050979
6.240000,0.035210,-0.008419,9.774619,0.042228,-0.015432,-0.019080,-0.003230,0.494061,0.128645
6.280000,0.038753,-0.028027,9.846291,0.047979,-0.041496,0.035599,0.004253,0.396771,0.130097
6.320000,0.009156,-0.009944,9.812709,0.009569,-0.002268,0.008579,0.022129,0.422273,0.115670
