Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,-0.029072,0.002340,9.805301,-0.037068,0.013887,-0.020923,0.010776,0.025831,0.119576
0.040000,0.006067,0.012923,9.832485,-0.002182,0.016044,0.036567,-0.013595,0.061334,0.126528
0.080000,-0.028718,0.027839,9.803719,-0.026557,0.029727,0.003584,0.010011,0.024668,0.141480
0.120000,-0.007747,0.055671,9.899210,0.009148,0.045031,0.064100,0.026094,0.013564,0.150053
0.160000,0.028167,-0.029663,9.880729,0.003082,-0.026870,0.065242,0.034029,0.027514,0.072746
0.200000,-0.020758,-0.029031,9.878305,-0.020695,-0.013428,0.055436,0.016787,0.034890,0.115459
0.240000,0.005024,0.013733,9.880302,0.004149,0.018312,0.059464,0.061354,0.051202,0.083022
0.280000,0.018411,-0.014042,9.864508,0.005788,0.001200,0.052752,0.057711,0.117568,0.169848
0.320000,-0.014488,0.040201,9.922263,-0.010555,0.036701,0.110891,0.027982,0.060959,0.116923
0.360000,0.007610,0.000908,9.894349,-0.005308,-0.004891,0.071049,0.043246,0.070787,0.131771
0.400000,-0.013865,0.056704,9.879018,-0.010799,0.049201,0.081723,0.043239,0.090232,0.097985
0.440000,-0.033194,-0.003312,9.899806,-0.051485,-0.000287,0.063795,0.062638,0.059550,0.101462
0.480000,0.033179,0.031077,9.848907,0.028626,0.038075,0.046918,0.081850,0.102306,0.128427
0.520000,0.028267,-0.068866,9.875429,0.035022,-0.063759,0.050082,0.037518,0.121024,0.114440
0.560000,-0.017351,0.006681,9.858628,-0.039155,0.007594,0.041040,0.039994,0.147422,0.135225
0.600000,0.040011,-0.010019,9.815996,0.033987,-0.004927,0.014206,0.068055,0.148717,0.082353
0.640000,0.006651,-0.042625,9.805680,0.012739,-0.058721,-0.011573,0.116633,0.130200,0.091890
0.680000,-0.040271,-0.011173,9.757988,-0.026200,-0.007512,-0.053924,0.099070,0.120522,0.103571
0.720000,0.001503,-0.039678,9.730566,-0.005473,-0.038655,-0.052950,0.130451,0.126698,0.103530
0.760000,-0.005857,-0.028584,9.755618,-0.019698,-0.021070,-0.053081,0.100223,0.145545,0.095366
0.800000,0.022902,-0.007845,9.748303,0.019032,-0.000556,-0.042966,0.090763,0.138571,0.057142
0.840000,-0.025806,-0.023798,9.740766,-0.029107,-0.011067,-0.076846,0.078168,0.141805,0.061243
0.880000,0.060320,-0.008849,9.851281,0.044734,0.001436,0.043404,0.099028,0.125135,0.083290
0.920000,0.024459,0.016058,9.949715,0.018476,-0.002664,0.126554,0.106937,0.169937,0.041832
0.960000,-0.049729,0.058952,10.036272,-0.043150,0.053513,0.236724,0.074375,0.165719,0.051102
1.000000,0.020450,-0.000641,10.183125,0.026599,0.002748,0.392563,0.109399,0.145120,0.065583
1.040000,0.007908,-0.005522,10.349975,0.002352,0.001044,0.556118,0.112363,0.207885,0.045225
1.080000,-0.015772,0.023390,10.477956,-0.020793,0.011037,0.637655,0.132729,0.183636,0.061145
1.120000,0.010106,-0.005947,10.534326,-0.000774,0.002410,0.678891,0.134172,0.151972,0.050490
1.160000,0.009073,-0.050809,10.445998,0.005387,-0.033777,0.605978,0.143921,0.221996,0.032157
1.200000,-0.029299,0.030750,10.290693,-0.036098,0.025998,0.503795,0.107352,0.194256,0.028193
1.240000,0.008510,0.034608,10.133226,0.005028,0.043876,0.343880,0.119167,0.215660,0.064533
1.280000,-0.014988,0.040478,10.040067,-0.024631,0.053313,0.246043,0.162221,0.238404,0.042088
1.320000,0.016781,0.023368,9.954052,0.009323,0.034292,0.132439,0.140126,0.284336,0.034728
