Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,0.019907,0.015213,9.819109,0.017301,-0.004312,-0.000722,-0.003203,0.007859,0.111761
0.040000,0.003470,0.029603,9.754257,-0.001282,0.020013,-0.023593,-0.005088,0.001240,0.056678
0.080000,0.009266,0.013220,9.838024,0.023163,0.020826,0.018968,0.003629,0.005331,0.065077
0.120000,0.021738,0.028028,9.841557,0.031647,0.018565,0.032154,0.009175,0.025928,0.089110
0.160000,-0.014278,0.028977,9.849359,-0.019281,0.023369,0.024934,-0.000051,0.051126,0.071154
0.200000,0.016901,0.033672,9.746152,0.022671,0.043193,-0.023648,-0.011018,0.060771,0.032733
0.240000,-0.020003,0.029479,9.834746,-0.002217,0.028873,0.011064,0.015666,0.038977,0.034352
0.280000,-0.010181,0.052082,9.727006,-0.002266,0.052787,-0.058601,0.010827,0.052088,0.070977
0.320000,0.031201,0.035018,9.866752,0.031324,0.061114,0.039965,0.000466,0.089046,0.060494
0.360000,0.029067,0.078900,9.802259,0.045457,0.093116,0.004905,0.016711,0.105940,0.032924
0.400000,0.027669,0.100149,9.822000,0.011319,0.089352,0.005769,-0.001909,0.085443,0.036681
0.440000,0.062000,0.111560,9.854964,0.050119,0.118839,0.046256,0.000304,0.078758,0.032156
0.480000,0.038394,0.052107,9.807428,0.029229,0.046288,-0.017795,0.015789,0.112701,0.029900
0.520000,0.050536,0.087338,9.815741,0.049627,0.074709,0.003473,0.020024,0.071688,0.026675
0.560000,0.087566,0.082505,9.807680,0.099924,0.103240,-0.025874,0.016335,0.110594,0.003608
0.600000,0.035162,0.097664,9.754283,0.043554,0.081574,-0.044916,-0.019111,0.131636,0.018413
0.640000,0.040428,0.066294,9.802841,0.027197,0.068026,0.008365,0.009403,0.114983,0.009240
0.680000,0.041229,0.052755,9.807187,0.049165,0.048897,0.006991,0.001100,0.087498,0.007791
0.720000,0.044453,0.094897,9.755791,0.044779,0.075527,-0.063709,0.009817,0.146716,-0.001141
0.760000,0.037342,0.068126,9.841999,0.040238,0.058493,0.021878,0.045627,0.113272,-0.008391
0.800000,0.044360,0.038477,9.789430,0.045927,0.040262,-0.001264,-0.005197,0.112745,-0.038899
0.840000,0.037921,0.053367,9.819848,0.039180,0.058710,0.022569,0.000662,0.120464,-0.038492
0.880000,0.012938,0.069721,9.821379,0.015325,0.074218,0.007053,-0.013879,0.092556,-0.058881
0.920000,0.048848,-0.003533,9.860053,0.053363,0.002126,0.031372,-0.004480,0.082992,-0.043252
0.960000,0.056378,0.034313,9.834276,0.059571,0.021691,0.034811,-0.016422,0.104461,-0.068244
1.000000,0.019860,0.008169,9.794580,0.021947,0.002771,0.005978,-0.025999,0.054168,-0.047233
1.040000,0.022751,0.005058,9.852733,0.032195,0.002964,0.027686,-0.047581,0.078728,-0.036485
