Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,-0.025019,-0.017292,9.813401,-0.003340,-0.018928,-0.006304,0.008553,-0.002669,0.112327
0.040000,-0.046683,0.014074,9.859586,-0.044344,0.011841,0.049201,-0.014855,-0.031102,0.099262
0.080000,-0.014091,0.018681,9.842702,-0.008411,0.014573,0.028689,-0.004191,-0.025332,0.140855
0.120000,0.027659,0.005157,9.845828,0.014564,-0.000971,0.035160,0.050430,-0.036484,0.096363
0.160000,0.042686,-0.029585,9.900878,0.023992,-0.033299,0.073313,0.046537,-0.053337,0.091314
0.200000,-0.031322,0.039783,9.811230,-0.016078,0.039410,0.016008,0.055202,-0.012849,0.080013
0.240000,0.059578,-0.009308,9.847774,0.051760,0.004072,0.049071,0.038904,-0.038027,0.125759
0.280000,-0.044082,-0.000209,9.903705,-0.037387,0.012401,0.106761,0.024462,-0.106027,0.089117
0.320000,0.008576,-0.023482,9.901073,0.013365,-0.016451,0.084450,0.011916,-0.079287,0.079101
0.360000,0.011299,-0.006277,9.817464,0.016265,-0.018043,0.031935,0.036212,-0.053907,0.114229
0.400000,0.029959,0.005577,9.928240,0.017002,-0.009075,0.147247,0.029067,-0.138423,0.088028
0.440000,0.011506,-0.020301,9.875663,0.012695,-0.007348,0.055403,0.110485,-0.105449,0.119696
0.480000,0.008979,0.035364,9.815816,0.004794,0.025432,0.026544,0.058166,-0.063590,0.115784
0.520000,0.028034,-0.009160,9.790085,0.044783,0.006086,-0.006434,0.063442,-0.087798,0.104767
0.560000,-0.035513,-0.022602,9.852072,-0.024018,-0.029260,0.062536,0.068438,-0.114154,0.085084
0.600000,-0.012560,-0.046973,9.777421,-0.006976,-0.043038,-0.021794,0.049807,-0.088137,0.114285
0.640000,0.003026,-0.003762,9.832635,0.003048,0.017110,-0.021285,0.053126,-0.056371,0.066755
0.680000,0.001941,0.009428,9.789754,-0.004742,0.019015,-0.015183,0.126699,-0.138680,0.115317
0.720000,-0.031968,-0.020702,9.710851,-0.026078,-0.015330,-0.098797,0.134730,-0.150258,0.084544
0.760000,0.024618,-0.018814,9.771722,0.010637,-0.023768,-0.023020,0.127216,-0.080603,0.084096
0.800000,-0.003040,-0.006729,9.734122,-0.000260,-0.006823,-0.074104,0.117969,-0.102381,0.090055
0.840000,0.026466,-0.007174,9.828573,0.033409,-0.006510,0.003967,0.087526,-0.138778,0.105051
0.880000,0.018179,-0.002742,9.841189,0.009594,-0.000444,0.029653,0.141486,-0.134170,0.081654
0.920000,0.021306,0.030602,9.987606,0.014257,0.020158,0.147538,0.119606,-0.118713,0.062706
0.960000,-0.006751,0.009889,10.055097,0.011256,0.019385,0.256676,0.133753,-0.123335,0.079678
1.000000,-0.026174,0.023759,10.224994,-0.041997,0.017971,0.447212,0.132277,-0.126906,0.086700
1.040000,-0.031882,-0.002695,10.402823,-0.026395,-0.027152,0.586789,0.145060,-0.176288,0.080447
1.080000,-0.029027,0.019610,10.488289,-0.026805,0.013702,0.672004,0.151923,-0.169546,0.060053
1.120000,-0.000452,0.017021,10.506725,0.008401,0.011470,0.695718,0.132281,-0.122600,0.056318
1.160000,-0.019545,-0.032275,10.308199,-0.015180,-0.026158,0.518698,0.158555,-0.164805,0.055166
1.200000,-0.035196,0.020236,10.258152,-0.017961,-0.000632,0.456376,0.134084,-0.150955,0.059872
1.240000,-0.015498,0.016536,10.174538,-0.018368,0.024035,0.361563,0.162286,-0.201338,0.035745
1.280000,0.005687,-0.021346,9.980475,0.012129,-0.020955,0.166738,0.164633,-0.234657,0.037365
1.320000,-0.039894,-0.019172,9.928100,-0.036668,0.002222,0.108036,0.111635,-0.263627,0.032163
1.360000,0.002417,0.015577,9.833980,-0.007316,0.021708,0.038850,0.147577,-0.270627,-0.003440
1.400000,0.037621,0.018656,9.797806,0.033213,0.010703,0.016248,0.104844,-0.252513,0.007590
1.440000,0.013343,0.048578,9.863654,0.013540,0.049555,0.056363,0.118127,-0.305699,0.035361
1.480000,0.016252,0.052491,9.903142,-0.003264,0.041630,0.083793,0.150801,-0.372368,0.049936
1.520000,0.006614,-0.007259,9.856626,0.018484,-0.009668,0.066455,0.147199,-0.390470,0.007329
1.560000,-0.018409,0.005727,9.872189,-0.018907,0.000468,0.038381,0.144934,-0.339465,-0.001301
1.600000,0.018846,0.058986,9.843956,0.006310,0.048671,0.039100,0.163255,-0.452724,-0.014704
1.640000,0.035718,0.016084,9.867865,0.020638,0.031587,0.040855,0.142256,-0.460247,-0.056773
1.680000,-0.009088,-0.049723,9.889869,0.005880,-0.058460,0.053283,0.125926,-0.480733,0.017916
1.720000,0.047084,0.041309,9.808886,0.054595,0.044726,0.023374,0.117747,-0.547570,-0.033720
1.760000,0.022709,-0.000392,9.889747,0.011494,0.004141,0.072409,0.114245,-0.636022,-0.055952
1.800000,0.067840,-0.013617,9.841108,0.072669,-0.003123,0.003943,0.128652,-0.643725,-0.021362
1.840000,0.057598,-0.025968,9.799274,0.057180,-0.030758,-0.003950,0.129827,-0.672080,-0.032076
1.880000,0.021733,0.017808,9.852364,0.026741,0.016213,0.013082,0.171372,-0.717804,0.006128
1.920000,0.027717,-0.000458,9.752524,0.027993,-0.009159,-0.072394,0.144518,-0.678204,-0.031363
1.960000,0.001846,-0.047360,9.842411,0.036588,-0.032175,0.037361,0.118537,-0.723096,-0.013821
2.000000,0.049688,-0.092740,9.852358,0.053656,-0.103515,0.042905,0.153336,-0.738371,-0.035601
2.040000,0.021631,-0.047370,9.890678,0.022356,-0.052702,0.104325,0.149987,-0.814849,-0.066196
2.080000,0.035795,-0.080919,9.965067,0.040392,-0.072299,0.165284,0.122431,-0.817942,-0.008179
2.120000,0.006329,-0.047988,10.127991,0.005255,-0.058247,0.307997,0.153701,-0.802419,-0.030019
2.160000,-0.002579,-0.068486,10.279746,0.010731,-0.072587,0.473859,0.145628,-0.884666,-0.055115
2.200000,0.021975,-0.043461,10.421384,0.019276,-0.030857,0.606190,0.115244,-0.803468,-0.048227
2.240000,-0.006899,-0.008981,10.533816,-0.023385,-0.010841,0.706487,0.116899,-0.826628,-0.067324
2.280000,-0.053941,-0.073442,10.394499,-0.066858,-0.048301,0.567737,0.107029,-0.848292,-0.073390
2.320000,-0.049588,-0.063572,10.363582,-0.056624,-0.070495,0.547679,0.120920,-0.875424,-0.071791
2.360000,-0.011183,-0.050394,10.152921,-0.013800,-0.043822,0.351253,0.059893,-0.892716,-0.042916
2.400000,-0.091027,-0.054182,10.062638,-0.083899,-0.037619,0.249941,0.120467,-0.841804,-0.063646
2.440000,-0.129108,-0.001044,9.940775,-0.124151,0.022546,0.127221,0.068384,-0.819772,-0.091635
2.480000,-0.098503,-0.001723,9.876797,-0.107143,-0.004791,0.076386,0.079399,-0.848921,-0.090018
2.520000,-0.093381,0.040989,9.877506,-0.091930,0.042294,0.061856,0.129561,-0.844543,-0.128791
2.560000,-0.052671,-0.020261,9.824781,-0.073804,-0.016961,0.026900,0.076215,-0.849308,-0.097315
2.600000,-0.071810,0.033566,9.819189,-0.054335,0.031066,0.009442,0.084927,-0.870956,-0.090228
2.640000,-0.099361,0.017351,9.822563,-0.097268,0.017235,0.021468,0.081204,-0.876951,-0.096803
2.680000,-0.040563,0.058988,9.890836,-0.034948,0.051601,0.087906,0.074735,-0.870799,-0.103216
2.720000,-0.030914,0.077501,9.937486,-0.038666,0.077625,0.113717,0.053630,-0.920475,-0.122669
2.760000,-0.006207,0.031382,9.874944,-0.016098,0.036124,0.051278,0.065582,-0.963513,-0.093116
2.800000,-0.014687,0.062274,9.916662,-0.001812,0.066840,0.109198,0.049661,-1.025876,-0.092524
2.840000,-0.031545,0.082264,9.933135,-0.018128,0.080115,0.104187,0.010528,-1.030913,-0.112795
2.880000,0.047620,0.095951,9.847306,0.055357,0.091331,0.026151,0.016351,-1.101773,-0.114080
2.920000,0.068131,0.041035,9.911513,0.062640,0.046970,0.092584,0.030487,-1.159839,-0.117469
2.960000,0.055961,0.087333,9.846567,0.051594,0.092143,0.037630,0.038309,-1.212408,-0.111643
3.000000,0.086707,0.088991,9.910498,0.103019,0.086339,0.090475,0.032693,-1.294396,-0.108138
3.040000,0.153685,0.093910,9.846648,0.150748,0.090662,0.043089,0.019681,-1.357708,-0.152431
3.080000,0.126493,0.004669,9.921034,0.124910,0.014022,0.107592,0.010018,-1.437179,-0.129137
3.120000,0.063898,0.018931,9.872398,0.064485,0.031666,0.043750,0.001359,-1.526543,-0.145425
3.160000,0.087091,0.023756,9.889688,0.081205,0.023226,0.065810,0.004485,-1.570919,-0.130870
3.200000,0.136706,0.015864,9.981508,0.134433,0.011095,0.180207,-0.027483,-1.731184,-0.095323
3.240000,0.106892,-0.007248,10.136922,0.106083,-0.009982,0.310318,-0.013310,-1.721675,-0.139263
3.280000,0.119580,-0.057881,10.246183,0.107916,-0.043922,0.454351,-0.002243,-1.826829,-0.150782
