Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,-0.043472,0.049052,9.845828,-0.052941,0.060090,0.068825,0.048768,0.222722,-0.025743
0.040000,0.020769,0.060216,9.969542,0.018159,0.070101,0.142822,0.142035,0.149898,0.061388
0.080000,0.090672,0.084031,10.231160,0.089646,0.073460,0.445888,0.280358,0.118783,0.182733
0.120000,0.061767,0.002627,10.675838,0.061009,0.011834,0.830463,0.299757,0.012125,0.230963
0.160000,0.107679,-0.051653,10.671091,0.108490,-0.044760,0.821207,0.359542,-0.044687,0.234004
0.200000,0.059675,-0.046727,10.307259,0.059511,-0.051694,0.518134,0.291499,-0.097934,0.243015
0.240000,0.038648,-0.086261,9.902813,0.029026,-0.093394,0.106623,0.197616,-0.128697,0.179714
0.280000,0.039071,-0.078660,9.830008,0.056024,-0.092625,0.005908,0.129019,-0.189893,0.093681
0.320000,0.001221,-0.082151,9.814851,-0.018027,-0.078608,-0.025690,-0.081012,-0.209916,-0.074523
0.360000,-0.070590,-0.069294,9.851885,-0.073368,-0.066317,0.038507,-0.210309,-0.139171,-0.108065
0.400000,-0.091116,-0.017400,9.870683,-0.114537,-0.015768,0.073706,-0.347385,-0.146431,-0.267920
0.440000,-0.105794,-0.041581,9.850166,-0.109207,-0.035552,0.047895,-0.372579,-0.075924,-0.248825
0.480000,-0.129183,0.024567,9.848104,-0.130188,0.020227,0.035861,-0.388795,0.022370,-0.215459
0.520000,-0.108862,0.087933,9.685322,-0.116025,0.091225,-0.113924,-0.237108,0.124840,-0.225491
0.560000,-0.035358,0.068547,9.766513,-0.023762,0.080766,-0.067880,-0.149813,0.133723,-0.155049
0.600000,-0.035798,0.090482,9.796311,-0.026014,0.108150,0.000188,0.002203,0.182556,-0.017303
0.640000,0.080476,0.072125,9.859748,0.081588,0.073385,0.040565,0.134570,0.191469,0.135713
0.680000,0.068245,0.087928,10.158917,0.066596,0.081722,0.333679,0.213999,0.143795,0.224520
0.720000,0.144730,0.017982,10.467496,0.133522,0.024845,0.657298,0.348285,0.120216,0.266500
0.760000,0.129327,-0.057378,10.672810,0.127658,-0.044317,0.867334,0.344107,0.000388,0.219992
0.800000,0.140847,0.000639,10.345355,0.125434,-0.014705,0.535839,0.334097,-0.033902,0.226330
0.840000,0.061610,-0.052844,10.003032,0.087485,-0.049300,0.210457,0.147869,-0.117031,0.231286
0.880000,0.076021,-0.066234,9.819141,0.057053,-0.075230,-0.006356,0.068150,-0.183640,0.101355
0.920000,0.026886,-0.097398,9.817632,0.030100,-0.107924,0.010246,-0.060649,-0.207662,-0.074629
0.960000,-0.079136,-0.007360,9.844569,-0.086853,-0.022464,0.039602,-0.167087,-0.150644,-0.101742
1.000000,-0.039532,-0.023770,9.879537,-0.052418,-0.023200,0.091445,-0.330407,-0.144757,-0.224287
1.040000,-0.138477,-0.050296,9.871929,-0.126205,-0.036001,0.022969,-0.273829,-0.044654,-0.252924
1.080000,-0.156592,0.039504,9.817408,-0.171931,0.058624,-0.009736,-0.305068,0.031566,-0.222540
1.120000,-0.069021,0.084590,9.751551,-0.077444,0.087242,-0.029247,-0.246671,0.139367,-0.214928
1.160000,-0.018215,0.079486,9.720354,-0.036849,0.062520,-0.100951,-0.136936,0.133058,-0.144143
1.200000,0.001690,0.054414,9.760584,0.000035,0.053675,-0.037231,-0.027520,0.191839,0.001080
1.240000,0.024880,0.104389,9.906390,0.024027,0.090814,0.114566,0.065910,0.143381,0.093914
1.280000,0.042954,0.045414,10.160194,0.049483,0.055129,0.364832,0.240226,0.163251,0.171828
1.320000,0.085887,0.130258,10.463096,0.092049,0.115731,0.642720,0.300022,0.124112,0.288125
1.360000,0.125139,-0.021199,10.627773,0.124898,-0.027946,0.820654,0.342794,-0.018110,0.256308
1.400000,0.110046,0.018795,10.403448,0.103324,0.017491,0.594460,0.351084,-0.061944,0.242210
1.440000,0.061383,-0.059758,10.040064,0.052988,-0.069146,0.224393,0.229030,-0.050371,0.166341
1.480000,0.025763,-0.087452,9.758328,0.034984,-0.081764,-0.070451,0.106275,-0.190341,0.060186
1.520000,-0.031110,-0.100524,9.865607,-0.030978,-0.105152,0.009371,0.011245,-0.223392,-0.055011
1.560000,-0.070825,-0.076403,9.867254,-0.073960,-0.067950,0.062522,-0.181500,-0.154105,-0.086139
1.600000,-0.091288,-0.083300,9.855515,-0.070623,-0.077193,0.054013,-0.278961,-0.146707,-0.205901
1.640000,-0.141629,-0.037975,9.857734,-0.151100,-0.028799,0.045613,-0.339233,-0.037935,-0.162842
1.680000,-0.110734,-0.035795,9.805797,-0.108989,-0.026858,-0.018303,-0.329237,0.050928,-0.274059
1.720000,-0.117370,-0.035284,9.746152,-0.118349,-0.017914,-0.085793,-0.275907,0.063822,-0.235372
1.760000,-0.044571,0.081785,9.782591,-0.059968,0.059034,-0.007502,-0.218477,0.104099,-0.131734
