Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,0.015987,-0.026455,9.820617,0.008012,-0.021668,0.019969,-0.028580,-0.006296,0.072723
0.040000,0.002429,-0.019955,9.792026,-0.011420,-0.024329,0.001716,-0.016352,0.002408,0.055566
0.080000,0.034192,0.018707,9.792269,0.029437,0.012098,-0.019595,0.001829,0.051884,0.057959
0.120000,0.014369,0.018915,9.755667,0.017712,0.023980,-0.039477,0.001038,0.000510,0.090981
0.160000,0.048850,0.063221,9.792287,0.040991,0.059073,-0.001109,-0.035530,0.045901,0.039223
0.200000,0.004084,0.040176,9.782172,0.029853,0.040530,-0.012213,0.019051,0.086591,0.022882
0.240000,0.013217,0.025419,9.833422,0.023132,0.045097,0.010095,0.035986,0.069512,0.037782
0.280000,0.018920,0.059493,9.795842,0.027615,0.064739,-0.012920,0.034091,0.058649,0.059278
0.320000,0.036334,0.055377,9.831623,0.043061,0.063675,0.042064,-0.017332,0.082109,0.080596
0.360000,0.049362,0.074628,9.824618,0.064563,0.089710,0.001401,0.021248,0.129777,0.067595
0.400000,0.039075,0.094453,9.855451,0.044719,0.102926,0.027583,-0.010079,0.124758,0.028780
0.440000,0.043336,0.082606,9.788131,0.048872,0.075894,-0.014973,0.001763,0.096901,0.037049
0.480000,0.055384,0.058570,9.820299,0.058019,0.058430,0.022052,0.027552,0.142817,0.031908
0.520000,0.015607,0.056373,9.815632,0.012768,0.074930,0.018718,0.033517,0.128591,0.022692
0.560000,0.008214,0.069690,9.793558,0.020727,0.080799,-0.020421,-0.011048,0.067556,-0.028003
0.600000,0.049730,0.047227,9.778749,0.054258,0.047075,-0.044924,-0.012978,0.117640,-0.001880
0.640000,0.029925,0.064498,9.850576,0.030840,0.064528,0.038048,0.037466,0.156419,0.013165
0.680000,0.025701,0.032339,9.777217,0.044241,0.035543,-0.012598,-0.002509,0.115721,0.027668
0.720000,0.047577,0.075499,9.806579,0.048314,0.067965,-0.019383,-0.074992,0.147009,-0.008600
0.760000,0.097791,0.034272,9.800176,0.095403,0.030582,-0.009010,0.011043,0.084469,-0.001439
