Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.000000,0.006927,0.025090,9.838017,0.020115,0.010019,0.025311,0.012098,-0.045475,0.099152
0.040000,0.057252,-0.025161,9.817134,0.042844,-0.014700,0.006077,0.028570,-0.011265,0.116391
0.080000,0.056382,-0.001436,9.846772,0.056445,-0.011395,0.055887,0.006933,-0.073041,0.107145
0.120000,-0.026345,0.043171,9.878807,-0.025466,0.034761,0.068318,-0.035801,-0.029997,0.103694
0.160000,0.015353,0.020424,9.829938,0.017027,0.023436,0.023916,0.018763,-0.079017,0.133459
0.200000,-0.011326,0.060121,9.900984,-0.011159,0.055576,0.072624,0.006900,-0.064731,0.140154
0.240000,0.018563,-0.071561,9.826531,0.034156,-0.064546,0.027158,0.064309,-0.093375,0.115373
0.280000,0.018036,-0.005017,9.904361,0.013970,0.012242,0.087176,0.034037,-0.056763,0.115212
0.320000,-0.000588,-0.049904,9.880598,-0.002630,-0.061282,0.092655,0.064012,-0.106907,0.099111
0.360000,-0.021326,-0.010207,9.882108,-0.017653,-0.003375,0.070908,0.082061,-0.071832,0.091042
0.400000,-0.001781,0.009263,9.837287,-0.003838,-0.008744,0.021923,0.043458,-0.059155,0.126442
0.440000,-0.013382,-0.023915,9.835606,-0.011331,-0.032745,0.019494,0.065401,-0.075497,0.083160
0.480000,0.004104,-0.028604,9.937778,0.004845,-0.020158,0.129560,0.070052,-0.074170,0.094051
0.520000,0.010007,-0.007616,9.894909,0.005831,-0.013502,0.058932,0.118657,-0.085316,0.091109
0.560000,-0.011522,0.009210,9.821906,-0.009263,0.003931,0.017315,0.105000,-0.098235,0.110152
0.600000,-0.020090,-0.019385,9.856074,-0.012317,-0.036611,0.038848,0.063412,-0.102468,0.095092
0.640000,0.025977,-0.032153,9.843520,0.018388,-0.027263,0.038243,0.077366,-0.097998,0.084859
0.680000,0.008116,0.001089,9.812423,0.018867,0.003412,0.014992,0.085041,-0.136952,0.120494
0.720000,-0.010046,0.012149,9.751536,-0.020562,0.007816,-0.040650,0.082662,-0.123670,0.122821
0.760000,-0.006859,0.055394,9.742369,-0.003422,0.055212,-0.053915,0.097009,-0.066851,0.094772
0.800000,-0.016899,-0.020358,9.799494,-0.025657,-0.006455,-0.019571,0.097004,-0.109392,0.086478
0.840000,0.073408,0.015510,9.798170,0.059030,0.005362,-0.031736,0.112423,-0.094053,0.070028
0.880000,-0.032448,0.000425,9.879798,-0.031854,-0.015557,0.060779,0.113307,-0.120620,0.076090
0.920000,0.004566,0.027524,9.925258,-0.004155,0.025991,0.120284,0.142415,-0.151489,0.048600
0.960000,0.004904,-0.043869,10.078563,-0.001399,-0.031143,0.277987,0.107643,-0.145246,0.088597
1.000000,-0.029167,-0.009022,10.263702,-0.030995,-0.007891,0.451238,0.092837,-0.186189,0.062203
1.040000,-0.031375,-0.007069,10.332129,-0.037402,0.002024,0.537749,0.119496,-0.114039,0.046995
1.080000,-0.026813,0.007650,10.504993,-0.024014,0.010241,0.681736,0.120029,-0.132764,0.049929
1.120000,-0.022875,0.025838,10.539062,-0.039294,0.023983,0.723520,0.164481,-0.184018,0.066408
1.160000,-0.012176,0.004808,10.382645,-0.013019,-0.001752,0.587161,0.154428,-0.153392,0.042791
1.200000,-0.045686,0.042582,10.292174,-0.038383,0.028530,0.459803,0.165763,-0.166677,0.027736
1.240000,-0.016520,-0.019974,10.157601,-0.012180,-0.026245,0.365694,0.161119,-0.194508,-0.002812
1.280000,-0.056547,0.007661,10.065243,-0.065423,0.018241,0.254467,0.104256,-0.199467,0.032847
1.320000,-0.040411,-0.025806,9.845932,-0.031207,-0.032624,0.023426,0.128256,-0.214232,0.037293
1.360000,0.000890,0.008361,9.944899,-0.018030,0.011218,0.123884,0.116707,-0.238266,0.015301
1.400000,0.034721,0.079514,9.803837,0.021665,0.081243,0.003212,0.179160,-0.265839,0.004515
1.440000,-0.057090,0.026538,9.873546,-0.044778,0.026679,0.069730,0.165519,-0.291550,-0.006856
1.480000,0.039774,0.010072,9.829232,0.032041,0.008722,0.033568,0.157348,-0.334229,0.003358
1.520000,0.019041,0.043495,9.875549,0.028719,0.033369,0.062267,0.138432,-0.325838,-0.016192
1.560000,-0.035027,0.023294,9.905564,-0.026691,0.018326,0.083262,0.140875,-0.329463,-0.021119
1.600000,0.032386,-0.022350,9.875890,0.037075,-0.010494,0.094531,0.132734,-0.439137,-0.013085
1.640000,-0.001636,-0.046307,9.935231,0.005787,-0.031286,0.116893,0.162638,-0.443777,0.029377
1.680000,0.055500,0.017323,9.828711,0.048246,0.010821,0.026090,0.151180,-0.495446,0.033624
1.720000,0.056474,0.007105,9.899504,0.053938,0.001718,0.090899,0.162209,-0.500354,0.005715
1.760000,0.065495,0.007532,9.829407,0.061268,-0.005080,0.035379,0.155695,-0.538517,-0.009683
1.800000,0.029296,0.015421,9.822474,0.029266,0.016405,0.021756,0.162588,-0.580431,-0.066020
1.840000,0.056104,0.026471,9.904900,0.061382,0.023671,0.065015,0.154929,-0.632243,0.021609
1.880000,0.076913,0.005531,9.828188,0.082120,0.000757,0.023263,0.164928,-0.661469,-0.028675
1.920000,0.045095,-0.048096,9.741426,0.034038,-0.032553,-0.068411,0.155742,-0.698890,-0.063047
1.960000,0.029777,-0.043558,9.760779,0.033266,-0.027436,-0.035499,0.128496,-0.750741,0.008192
2.000000,0.063497,-0.001809,9.779297,0.049540,-0.009168,-0.069446,0.146180,-0.702015,-0.051907
2.040000,-0.052913,-0.016529,9.744994,-0.046558,-0.020221,-0.071995,0.139975,-0.737977,-0.037576
2.080000,-0.008092,-0.018877,9.737342,-0.008551,-0.032344,-0.072335,0.127160,-0.741085,-0.064788
2.120000,0.034384,-0.043807,9.763117,0.031290,-0.062244,-0.060688,0.127596,-0.797307,-0.051289
2.160000,0.010900,-0.027528,9.701477,-0.000920,-0.024524,-0.113847,0.144844,-0.788195,-0.052958
2.200000,-0.012016,-0.020750,9.730463,-0.021710,-0.017225,-0.076956,0.132093,-0.830258,-0.053419
2.240000,-0.048670,-0.042621,9.745149,-0.051744,-0.029055,-0.062926,0.136260,-0.828968,-0.048775
2.280000,-0.038594,0.032299,9.789713,-0.039341,0.027118,0.002801,0.114636,-0.766599,-0.075042
2.320000,-0.073662,-0.043420,9.872117,-0.064575,-0.022838,0.067600,0.132831,-0.828248,-0.077530
2.360000,-0.107253,-0.015918,10.022278,-0.105329,-0.006215,0.219858,0.121132,-0.794946,-0.086133
2.400000,-0.015445,-0.007488,10.177270,-0.038072,-0.010574,0.362454,0.085195,-0.811429,-0.109369
2.440000,-0.104791,-0.026653,10.357577,-0.095207,-0.020064,0.550753,0.089655,-0.851852,-0.109751
2.480000,-0.095299,-0.035722,10.509041,-0.089674,-0.035249,0.688754,0.075162,-0.820682,-0.100845
2.520000,-0.143854,-0.015273,10.534264,-0.130033,-0.013203,0.722768,0.065760,-0.810184,-0.072310
2.560000,-0.106172,-0.011650,10.522884,-0.098699,-0.000530,0.725503,0.135996,-0.807066,-0.090856
2.600000,-0.069004,-0.019891,10.445258,-0.057172,0.000767,0.612927,0.110687,-0.878400,-0.104690
2.640000,-0.065376,0.043073,10.312967,-0.053118,0.036072,0.508766,0.095237,-0.871302,-0.110492
2.680000,-0.063716,0.053047,10.184673,-0.066944,0.054825,0.366360,0.075786,-0.858076,-0.130781
2.720000,-0.064339,0.098244,10.015219,-0.071643,0.094849,0.224885,0.050541,-0.913819,-0.127469
2.760000,-0.037817,0.043062,9.979698,-0.041343,0.043647,0.158146,0.033696,-0.890482,-0.108272
2.800000,-0.023410,0.102032,9.850871,-0.013193,0.102795,0.065410,0.046053,-0.959594,-0.112901
2.840000,-0.062281,0.093231,9.919027,-0.045440,0.091596,0.079971,0.030150,-0.989412,-0.099018
2.880000,-0.003253,0.094187,9.824754,0.017197,0.096111,0.004483,0.053070,-1.018990,-0.120247
2.920000,0.037378,0.079942,9.900802,0.049568,0.083327,0.094065,0.036009,-1.137435,-0.105717
2.960000,0.037991,0.124152,9.944742,0.048250,0.134202,0.126171,0.044215,-1.156459,-0.148652
3.000000,0.063240,0.080392,9.822083,0.067829,0.055567,0.031094,0.026016,-1.230052,-0.137788
3.040000,0.069873,0.061910,9.846994,0.067250,0.051840,0.040028,-0.018600,-1.298141,-0.114109
3.080000,0.103956,0.071701,9.851635,0.107824,0.056791,0.030461,0.005785,-1.378999,-0.119446
3.120000,0.168727,0.062262,9.786510,0.152882,0.049571,-0.032086,0.010990,-1.441550,-0.105218
3.160000,0.179961,0.026535,9.791938,0.156894,0.029328,-0.017946,0.002737,-1.590401,-0.096467
3.200000,0.111699,0.003334,9.799315,0.112763,0.005151,-0.015418,-0.019849,-1.556032,-0.095369
3.240000,0.100118,0.001502,9.787568,0.119258,0.001473,-0.038642,-0.024538,-1.687119,-0.087700
3.280000,0.154738,-0.018567,9.766421,0.160106,-0.014925,-0.054425,-0.033996,-1.671206,-0.082435
3.320000,0.131365,-0.040005,9.706482,0.134033,-0.048784,-0.075339,-0.060019,-1.795098,-0.125220
3.360000,0.129537,-0.026846,9.711395,0.122677,-0.018711,-0.098489,-0.033083,-1.844705,-0.071157
3.400000,0.035105,-0.079428,9.751979,0.048466,-0.068760,-0.058301,-0.022748,-1.849962,-0.058229
3.440000,0.082297,-0.112629,9.764076,0.098528,-0.099665,-0.027166,-0.053615,-1.884354,-0.140745
3.480000,0.050402,-0.075221,9.655901,0.047781,-0.071981,-0.138262,-0.074637,-1.901162,-0.124969
3.520000,0.032089,-0.165718,9.695002,0.037557,-0.161000,-0.137456,-0.035529,-1.914574,-0.104307
3.560000,-0.016089,-0.148392,9.698765,-0.010463,-0.142204,-0.100345,-0.033691,-1.928155,-0.105007
3.600000,0.014395,-0.118553,9.740398,0.023192,-0.119391,-0.063250,-0.075188,-1.924895,-0.141342
3.640000,-0.071519,-0.151964,9.762262,-0.067481,-0.140306,-0.035742,-0.090462,-1.882747,-0.124395
3.680000,-0.016356,-0.076323,9.829323,-0.018346,-0.083746,0.013124,-0.079812,-1.887485,-0.098688
3.720000,-0.112699,-0.085131,9.888625,-0.088667,-0.074161,0.074435,-0.076386,-1.832395,-0.104834
3.760000,-0.113034,-0.050807,10.007673,-0.113197,-0.039080,0.168596,-0.095950,-1.836435,-0.085357
3.800000,-0.140564,-0.084524,10.156001,-0.147440,-0.078087,0.354049,-0.123178,-1.741309,-0.055801
3.840000,-0.146455,-0.032470,10.279946,-0.150927,-0.031089,0.462092,-0.077237,-1.695211,-0.116795
3.880000,-0.130063,0.015251,10.470077,-0.151135,0.006646,0.688380,-0.096123,-1.646741,-0.042461
3.920000,-0.150654,-0.001198,10.631240,-0.146279,-0.000452,0.842513,-0.074345,-1.550777,-0.047820
3.960000,-0.135951,0.025128,10.602378,-0.135022,0.041175,0.772405,-0.108662,-1.505065,-0.116523
4.000000,-0.135138,0.039456,10.520556,-0.147873,0.034581,0.693980,-0.084074,-1.471414,-0.102313
4.040000,-0.118283,0.094012,10.438375,-0.118823,0.089329,0.621716,-0.121879,-1.428059,-0.082820
4.080000,-0.073127,0.049193,10.299049,-0.088182,0.054997,0.472151,-0.133078,-1.409332,-0.089997
4.120000,-0.064899,0.052105,10.098839,-0.073067,0.050397,0.304974,-0.134446,-1.372444,-0.055362
4.160000,-0.061157,0.106328,9.962838,-0.062596,0.091983,0.128048,-0.091206,-1.344818,-0.050267
4.200000,-0.042265,0.099602,9.862194,-0.042150,0.108244,0.067717,-0.134488,-1.323963,-0.056001
4.240000,-0.058373,0.136411,9.873053,-0.056026,0.126806,0.058191,-0.101941,-1.328768,-0.047122
4.280000,0.001181,0.141518,9.909149,0.001528,0.128862,0.057570,-0.145423,-1.316627,-0.052962
4.320000,-0.013621,0.099602,9.810590,-0.005166,0.097844,0.013820,-0.166292,-1.335969,-0.037955
4.360000,0.078775,0.072703,9.843376,0.072001,0.084992,0.013149,-0.126804,-1.341635,-0.003161
4.400000,0.095730,0.154681,9.820201,0.076587,0.141612,-0.004294,-0.155568,-1.350175,-0.084617
4.440000,0.099741,0.094631,9.804291,0.117859,0.085471,0.002296,-0.138396,-1.415752,-0.031926
4.480000,0.147850,0.067884,9.766242,0.136062,0.062400,-0.075108,-0.141948,-1.426334,-0.018341
4.520000,0.133504,0.065067,9.745690,0.131084,0.065591,-0.050635,-0.143508,-1.460727,-0.024920
4.560000,0.122910,0.026810,9.788487,0.112466,0.015236,-0.020964,-0.115290,-1.522294,-0.011959
4.600000,0.072480,-0.005860,9.723537,0.078351,0.002641,-0.096086,-0.144008,-1.496006,0.010517
4.640000,0.146864,0.029726,9.712029,0.148678,0.021155,-0.096537,-0.147216,-1.583613,-0.019004
4.680000,0.139988,-0.045924,9.779272,0.127333,-0.042707,-0.077355,-0.157017,-1.556166,0.040293
4.720000,0.143443,-0.084986,9.680477,0.143935,-0.068222,-0.110651,-0.139238,-1.650040,-0.028783
4.760000,0.138351,-0.069963,9.724594,0.130101,-0.059917,-0.109675,-0.140910,-1.672708,0.018122
4.800000,0.107243,-0.054453,9.698105,0.113127,-0.058493,-0.077960,-0.157454,-1.655825,0.010229
4.840000,0.085264,-0.039832,9.701693,0.087248,-0.042054,-0.064941,-0.129937,-1.642133,0.020470
